Study No,Title,Author(s),Publication_Type,Journal_Name,year_submitted,year_published,Test,The original or translated version of  assessment tool?,Country ,Research Design,Research Design Details,Research Design Details Supporting Quote,Math_level,School_level,University,Grade,Number of Classes,teaching_method_category,teaching_method,teaching_method_quote,Implementation Year,Test_year,test_year_source,percent_female,percent_female_quote,Application Time of Posttest,number_who_took_Pre_test,Pre-score,Pre-Score Supporting Quote,standard_deviation_pre,number_who_took_Post_test,post_score,Supporting Quote For Post Test Score,post_standard_deviatation,number_who_took_test_matched,students_in_row,Supporting Quote for Students in Row,students_in_row_estimate,students_in_row,students_in_row_cat,students_in_row_category,lecture_size,lecture_size_cat,lecture_size_category,lab_size,lab_size_cat,lab_size_category,lab size justification,Supporting Quote for Class Size,students_in_row_source,,Effect Size,Hake_gain_reported,Supporting Quote for Hake Gain,gain_source,Hake_Gain_calculated,Hake_gain,keep_this_row,Comment,Carnegie_classification_name,BASIC2010,LabelBasic,IPUG2010,IPGRAD2010,UGPROFILE2010,ENRPROFILE2010,SIZESET2010,ENG2010,CCBASIC,CCIPUG,CCIPGRAD,CCUGPROF,CCENRPRF,CCSIZSET,CC2000,ENROLLMENT,OBEREG,ICLEVEL,CONTROL,LOCALE,ACCRED,
,Lessons from a large-scale assessment: Results from conceptual inventories,"Beth Thacker, Hani Dulli, Dave Pattillo, and Keith West",Journal Article,Physical Review  Special Topics-Physics Education Research,,2014,CSEM,,USA,,,,CALC,,Texas Tech University,,1,H PER-Informed Lab & TL,IE,Table 4,2011,2011,"Beginning!in!Spring!2009,!a!one>hour!recitation!was also!implemented!in!the! calculus>based!courses,!which!we!will!refer!to!as!Calculus>based!I!and!II!(CBI!and! CBII). The!CBI!labs!used!some!of!the!Real!Time!Physics laboratories!and!some!of!the! traditional!laboratories.!The!CBII!course!remained traditional!labs.!The!labs!in!CBI! remained!partially!Real!Time!Physics and!partially!traditional!and!the!labs!in!CBII! remained!traditional!until!Fall!2010.!Starting!in!Fall!2010,!up!to!the!present,!the!labs! in!the!second!course!in!each!sequence!(ABII!and!CBII)!were!almost!completely! locally!written PER>informed!labs.!The!labs!in!the!first!course!in!the!calculus>based! sequence!used Real!Time!Physics!labs!exclusively in!Fall!2010.!After!Fall!2010!to!the! present,!labs!developed!at!the!University!of!Illinois26 were!used.!",,,,12,27.5,,1,12,53.62,,3.1,12,,,12,12,101-200,3,12,101-200,3,12,0-50,1,,,number_who_took_test_matched,,,0.36,,,0.36,0.36,TRUE,,Texas Tech University,16,Doctoral,14,15,11,4,16,3,16,14,15,13,4,15,15,30049,6,1,1,12,7,
32,Modeling the motion of a toy train powered with a time-dependent applied voltage: Educational implementation and analysis,D. P. Wick and M. W. Ramsdell,Journal Article,American Journal of Physics ,2003,2004,CSEM,Original version,USA,Quasi-experimental ,Pre-test post-test control group design,"Table VI shows nonparticipating group, comparison group, and participating students",CALC,Undergraduate,Clarkson University,Freshman,1,Traditional,TRAD,"Out of a course containing roughly 400 students, approximately 10% volunteered to participate in the second semester project.Nonparticipating students attended a traditional style laboratory class.",Unspecified,2003,year_submitted,,,Just after treatment,337,32.3,Table VI,11.8,337,44.6,Table VI,14.9,337,374,"Table VI adds to 337. The comparison group is from the lecture, so we did not count them twice.",374,374,201-500,4,374,201-500,4,112.3333333,101-200,3,"Lecture enrollment was ""over 100 students per class"" - total sample size was 374. 2006 Spring course catalog data had three lectures and was oldest cc offered. Spring was used because the paper said ""in the Spring."" The group that went through the train supplemental teaching is considered its own class.",,TABLE VI,,,0.18,Table VI,,0.182,0.18,TRUE,,Clarkson University,16,Doctoral,13,17,12,4,14,0,16,13,17,12,4,14,16,3187,2,1,2,33,3,
,Modeling the motion of a toy train powered with a time-dependent applied voltage: Educational implementation and analysis,D. P. Wick and M. W. Ramsdell,Journal Article,American Journal of Physics ,2003,2004,CSEM,,USA,,,,CALC,,Clarkson University,,1,Traditional,TRAD,"Out of a course containing roughly 400 students, approximately 10% volunteered to participate in the second semester project.Nonparticipating students attended a traditional style laboratory class.",Unspecified,2003,year_submitted,,,,,32.3,,11.8,,44.6,,14.9,,,,,,,,,,,112.3333333,101-200,3,"Lecture enrollment was ""over 100 students per class"" - total sample size was 374. 2006 Spring course catalog data had three lectures and was oldest cc offered. Spring was used because there was one lecture in Fall 2005 with a max enrollement was 96. The group that went through the train supplemental teaching is considered its own class.",,TABLE VI,,,0.18,Table VI,,0.182,0.18,TRUE,,Clarkson University,16,Doctoral,13,17,12,4,14,0,16,13,17,12,4,14,16,3187,2,1,2,33,3,
,Modeling the motion of a toy train powered with a time-dependent applied voltage: Educational implementation and analysis,D. P. Wick and M. W. Ramsdell,Journal Article,American Journal of Physics ,2003,2004,CSEM,,USA,,,,CALC,,Clarkson University,,1,Traditional,TRAD,"Out of a course containing roughly 400 students, approximately 10% volunteered to participate in the second semester project.Nonparticipating students attended a traditional style laboratory class.",Unspecified,2003,year_submitted,,,,,32.3,,11.8,,44.6,,14.9,,,,,,,,,,,112.3333333,101-200,3,"Lecture enrollment was ""over 100 students per class"" - total sample size was 374. 2006 Spring course catalog data had three lectures and was oldest cc offered. Spring was used because there was one lecture in Fall 2005 with a max enrollement was 96. The group that went through the train supplemental teaching is considered its own class.",,TABLE VI,,,0.18,Table VI,,0.182,0.18,TRUE,,Clarkson University,16,Doctoral,13,17,12,4,14,0,16,13,17,12,4,14,16,3187,2,1,2,33,3,
,Modeling the motion of a toy train powered with a time-dependent applied voltage: Educational implementation and analysis,D. P. Wick and M. W. Ramsdell,Journal Article,American Journal of Physics ,2003,2004,CSEM,,USA,,,,CALC,,Clarkson University,,1,Toy Train supplement,IE,"Out of a course containing roughly 400 students, approximately 10% volunteered to participate in the second semester project.Nonparticipating students attended a traditional style laboratory class.",Unspecified,2003,year_submitted,,,,37,41.1,,13.9,37,60.3,,14.6,,,,,,,,,,,37,0-50,1,"Lecture enrollment was ""over 100 students per class"" - total sample size was 374. 2006 Spring course catalog data had three lectures and was oldest cc offered. Spring was used because there was one lecture in Fall 2005 with a max enrollement was 96. The group that went through the train supplemental teaching is considered its own class.",,TABLE VI,,,0.33,Table VI,,0.326,0.33,TRUE,,Clarkson University,16,Doctoral,13,17,12,4,14,0,16,13,17,12,4,14,16,3187,2,1,2,33,3,
,Modeling the motion of a toy train powered with a time-dependent applied voltage: Educational implementation and analysis,D. P. Wick and M. W. Ramsdell,Journal Article,American Journal of Physics ,2003,2004,CSEM,,USA,,,,CALC,,Clarkson University,,1,Inqıry based lab,IE,. The two-project sequence is inquiry-based and emphasizes open-ended problem solving. It has been developed to provide our more motivated students with a more challenging and beneficial experience than what is typically obtained in the traditional laboratory environment.,Unspecified,2003,,,,,37,41.1,Table VI,13.9,37,60.3,Table VI,14.6,37,,,37,37,51-100,2,37,51-100,2,37,0-50,1,,,number_who_took_test_matched,,,0.33,Table VI,,0.326,0.33,TRUE,,Clarkson University,16,Doctoral,13,17,12,4,14,0,16,13,17,12,4,14,16,3187,2,1,2,33,3,
34,HOW ARE LEARNING PHYSICS AND STUDENT BELIEFS ABOUT LEARNING PHYSICS CONNECTED? MEASURING EPISTEMOLOGICAL SELF-REFLECTION IN AN INTRODUCTORY COURSE AND INVESTIGATING ITS RELATIONSHIP TO CONCEPTUAL LEARNING,David B. May,PhD Dissertation,,,2002,CSEM,Original version,USA,Weak Experimental,Pre-test post-test NO control group,,CALC,Undergraduate,The Ohio State University,Freshman,1,Active learning methods,IE,"""Research-based, active-learning strategies were employed extensively in all sections. The “lectures” were mostly interactive; students were often asked to discuss observations and ideas with their neighbors or with the whole class. Interactive computer simulations were also used often.2 Recitation sections consisted almost exclusively of cooperative group problem-solving sessions,3 using non-traditional problems that emphasized multiple representations and complex, real-world contexts.4 Instructional laboratories also made use of cooperative group activities.""",2001,2001,"""The student sample for this study was chosen from the two-quarter physics sequence for participants in the Freshman Engineering Honors (FEH) program at the Ohio State University in the 2000-2001 school year.""",,,Just after treatment,152,,,,,,,,152,152,There were 152 students for whom there existed matched pretest and posttest scores on the FCI and CSEM,152,152,101-200,3,152,101-200,3,152,101-200,3,,,number_who_took_test_matched,,,0.51,,,,0.51,TRUE,,Ohio State University-Main Campus,15,Doctoral,11,14,13,4,15,3,15,11,14,13,4,16,15,55014,3,1,1,11,5,
36,"Identifying the elements of physics courses that impact student learning: curriculum, instructor, peers, and assessment ",EMILY LINCOLN ASHBAUGH WEST ,PhD Dissertation,,,2009,CSEM,Original version,USA,Quasi-experimental (with randomly assigned clusters),Pre-test post-test control group design,,CALC,Undergraduate,UC Davis,Freshman,1,Traditional,TRAD,"In the traditional course, students experienced three 50-minute lectures per week (or two 80-minute lectures), one 2.5-hour laboratory period, and one 1-hour discussion session. Students encountered different graduate teaching assistants (GTAs) and peers in the discussion and lab sections.",2008,2007,The data for this study were collected in spring 2007. ,23%,Table 4.1.9C cample characteristics,Just after treatment,143,30,,13,68,46,,19,68,236,,68,68,51-100,2,68,51-100,2,68,51-100,2,,,number_who_took_test_matched,,,,,,0.229,0.23,TRUE,,University of California-Davis,15,Doctoral,8,14,13,4,16,0,15,8,14,13,4,15,15,31247,8,1,1,23,8,8
,"Identifying the elements of physics courses that impact student learning: curriculum, instructor, peers, and assessment ",EMILY LINCOLN ASHBAUGH WEST ,PhD Dissertation,,,2009,CSEM,,USA,,,,CALC,,UC Davis,,1,Traditional ,TRAD,"In the traditional course, students experienced three 50-minute lectures per week (or two 80-minute lectures), one 2.5-hour laboratory period, and one 1-hour discussion session. Students encountered different graduate teaching assistants (GTAs) and peers in the discussion and lab sections.",2008,2007,The data for this study were collected in spring 2007. ,23%,Table 4.1.9C cample characteristics,,143,30,,13,68,46,,19,68,,,68,68,51-100,2,68,51-100,2,68,51-100,2,,,number_who_took_test_matched,,,,,,0.229,0.23,TRUE,,University of California-Davis,15,Doctoral,8,14,13,4,16,0,15,8,14,13,4,15,15,31247,8,1,1,23,8,8
,"Identifying the elements of physics courses that impact student learning: curriculum, instructor, peers, and assessment ",EMILY LINCOLN ASHBAUGH WEST ,PhD Dissertation,,,2009,CSEM,,USA,,,,CALC,,UC Davis,,1,Reformed class,IE,"two 50- 87 minute lectures per week, one 140 minute discussion/lab (DL) meeting and one 110 minute DL meeting each week. As with 9A, seven separate DL sections met, each with about 15 students, taught by a total of four teaching assistants. There were no Friday classes. During DL, the students worked in groups to complete activities described on the DL Overview they received upon entering the classroom each day. The course policy did not require students to submit work for grading, though at least one DL instructor required each group of students to produce a lab report at the end of each DL meeting.",2008,2007,The data for this study were collected in spring 2007. ,23%,Table 4.1.9C cample characteristics,,15,34,,13,14.28571429,59,,17,14.28571429,,,14.28571429,14.28571429,0-50,1,100,51-100,2,14.28571429,0-50,1,,,number_who_took_test_matched,,,,,,0.379,0.38,TRUE,,University of California-Davis,15,Doctoral,8,14,13,4,16,0,15,8,14,13,4,15,15,31247,8,1,1,23,8,
,"Identifying the elements of physics courses that impact student learning: curriculum, instructor, peers, and assessment ",EMILY LINCOLN ASHBAUGH WEST ,PhD Dissertation,,,2009,CSEM,,USA,,,,CALC,,UC Davis,,1,Reformed class,IE,"two 50- 87 minute lectures per week, one 140 minute discussion/lab (DL) meeting and one 110 minute DL meeting each week. As with 9A, seven separate DL sections met, each with about 15 students, taught by a total of four teaching assistants. There were no Friday classes. During DL, the students worked in groups to complete activities described on the DL Overview they received upon entering the classroom each day. The course policy did not require students to submit work for grading, though at least one DL instructor required each group of students to produce a lab report at the end of each DL meeting.",2008,2007,The data for this study were collected in spring 2007. ,23%,Table 4.1.9C cample characteristics,,15,34,,13,14.28571429,59,,17,14.28571429,,,14.28571429,14.28571429,0-50,1,,,,14.28571429,0-50,1,,,number_who_took_test_matched,,,,,,0.379,0.38,TRUE,,University of California-Davis,15,Doctoral,8,14,13,4,16,0,15,8,14,13,4,15,15,31247,8,1,1,23,8,
,"Identifying the elements of physics courses that impact student learning: curriculum, instructor, peers, and assessment ",EMILY LINCOLN ASHBAUGH WEST ,PhD Dissertation,,,2009,CSEM,,USA,,,,CALC,,UC Davis,,1,Reformed class,IE,"two 50- 87 minute lectures per week, one 140 minute discussion/lab (DL) meeting and one 110 minute DL meeting each week. As with 9A, seven separate DL sections met, each with about 15 students, taught by a total of four teaching assistants. There were no Friday classes. During DL, the students worked in groups to complete activities described on the DL Overview they received upon entering the classroom each day. The course policy did not require students to submit work for grading, though at least one DL instructor required each group of students to produce a lab report at the end of each DL meeting.",2008,2007,The data for this study were collected in spring 2007. ,23%,Table 4.1.9C cample characteristics,,15,34,,13,14.28571429,59,,17,14.28571429,,,14.28571429,14.28571429,0-50,1,,,,14.28571429,0-50,1,,,number_who_took_test_matched,,,,,,0.379,0.38,TRUE,,University of California-Davis,15,Doctoral,8,14,13,4,16,0,15,8,14,13,4,15,15,31247,8,1,1,23,8,
,"Identifying the elements of physics courses that impact student learning: curriculum, instructor, peers, and assessment ",EMILY LINCOLN ASHBAUGH WEST ,PhD Dissertation,,,2009,CSEM,,USA,,,,CALC,,UC Davis,,1,Reformed class,IE,"two 50- 87 minute lectures per week, one 140 minute discussion/lab (DL) meeting and one 110 minute DL meeting each week. As with 9A, seven separate DL sections met, each with about 15 students, taught by a total of four teaching assistants. There were no Friday classes. During DL, the students worked in groups to complete activities described on the DL Overview they received upon entering the classroom each day. The course policy did not require students to submit work for grading, though at least one DL instructor required each group of students to produce a lab report at the end of each DL meeting.",2008,2007,The data for this study were collected in spring 2007. ,23%,Table 4.1.9C cample characteristics,,15,34,,13,14.28571429,59,,17,14.28571429,,,14.28571429,14.28571429,0-50,1,,,,14.28571429,0-50,1,,,number_who_took_test_matched,,,,,,0.379,0.38,TRUE,,University of California-Davis,15,Doctoral,8,14,13,4,16,0,15,8,14,13,4,15,15,31247,8,1,1,23,8,
,"Identifying the elements of physics courses that impact student learning: curriculum, instructor, peers, and assessment ",EMILY LINCOLN ASHBAUGH WEST ,PhD Dissertation,,,2009,CSEM,,USA,,,,CALC,,UC Davis,,1,Reformed class,IE,"two 50- 87 minute lectures per week, one 140 minute discussion/lab (DL) meeting and one 110 minute DL meeting each week. As with 9A, seven separate DL sections met, each with about 15 students, taught by a total of four teaching assistants. There were no Friday classes. During DL, the students worked in groups to complete activities described on the DL Overview they received upon entering the classroom each day. The course policy did not require students to submit work for grading, though at least one DL instructor required each group of students to produce a lab report at the end of each DL meeting.",2008,2007,The data for this study were collected in spring 2007. ,23%,Table 4.1.9C cample characteristics,,15,34,,13,14.28571429,59,,17,14.28571429,,,14.28571429,14.28571429,0-50,1,,,,14.28571429,0-50,1,,,number_who_took_test_matched,,,,,,0.379,0.38,TRUE,,University of California-Davis,15,Doctoral,8,14,13,4,16,0,15,8,14,13,4,15,15,31247,8,1,1,23,8,
,"Identifying the elements of physics courses that impact student learning: curriculum, instructor, peers, and assessment ",EMILY LINCOLN ASHBAUGH WEST ,PhD Dissertation,,,2009,CSEM,,USA,,,,CALC,,UC Davis,,1,Reformed class,IE,"two 50- 87 minute lectures per week, one 140 minute discussion/lab (DL) meeting and one 110 minute DL meeting each week. As with 9A, seven separate DL sections met, each with about 15 students, taught by a total of four teaching assistants. There were no Friday classes. During DL, the students worked in groups to complete activities described on the DL Overview they received upon entering the classroom each day. The course policy did not require students to submit work for grading, though at least one DL instructor required each group of students to produce a lab report at the end of each DL meeting.",2008,2007,The data for this study were collected in spring 2007. ,23%,Table 4.1.9C cample characteristics,,15,34,,13,14.28571429,59,,17,14.28571429,,,14.28571429,14.28571429,0-50,1,,,,14.28571429,0-50,1,,,number_who_took_test_matched,,,,,,0.379,0.38,TRUE,,University of California-Davis,15,Doctoral,8,14,13,4,16,0,15,8,14,13,4,15,15,31247,8,1,1,23,8,
